40, 9.88641e+07, 1.13565e+06, 22433.5, 1.8679, 0.0026, 0, 
41, 9.88359e+07, 1.16387e+06, 27413.1, 2.46965, 0.00365, 0, 
42, 9.88077e+07, 1.19208e+06, 33495.2, 3.2653, 0.0052, 0, 
43, 9.87794e+07, 1.22028e+06, 40925.8, 4.31655, 0.00745, 0, 
44, 9.87512e+07, 1.24848e+06, 50001.2, 5.6905, 0.0106, 0, 
45, 9.8723e+07, 1.27666e+06, 61086.3, 7.5117, 0.0145, 0, 
46, 9.86948e+07, 1.30484e+06, 74626.4, 9.9089, 0.01985, 0, 
47, 9.86667e+07, 1.33301e+06, 91163.2, 13.0336, 0.02815, 0, 
48, 9.86385e+07, 1.36117e+06, 111362, 17.1808, 0.0398, 0, 
49, 9.86103e+07, 1.38932e+06, 136038, 22.6311, 0.05575, 0, 
50, 9.85822e+07, 1.41746e+06, 166175, 29.8132, 0.078, 0, 
51, 9.8554e+07, 1.4456e+06, 202982, 39.2552, 0.1043, 0, 
52, 9.85259e+07, 1.47373e+06, 247943, 51.6496, 0.1439, 0, 
53, 9.84977e+07, 1.50184e+06, 302854, 67.9393, 0.19885, 0, 
54, 9.84696e+07, 1.52996e+06, 369925, 89.3127, 0.27415, 0, 
55, 9.84415e+07, 1.55806e+06, 451842, 117.482, 0.37085, 0, 
56, 9.84134e+07, 1.58616e+06, 551899, 154.443, 0.5075, 0, 
57, 9.83853e+07, 1.61424e+06, 674111, 202.938, 0.69675, 0, 
58, 9.83572e+07, 1.64232e+06, 823377, 266.632, 0.9446, 0, 
59, 9.83291e+07, 1.67039e+06, 1.0057e+06, 350.185, 1.28675, 0, 
60, 9.8301e+07, 1.69845e+06, 1.22837e+06, 459.802, 1.7457, 0, 
61, 9.82729e+07, 1.7265e+06, 1.50036e+06, 603.803, 2.35995, 0, 
62, 9.82449e+07, 1.75454e+06, 1.83256e+06, 792.426, 3.2071, 0, 
63, 9.82168e+07, 1.78258e+06, 2.23832e+06, 1039.93, 4.3521, 0, 
64, 9.81888e+07, 1.81061e+06, 2.73391e+06, 1364.6, 5.90135, 0, 
65, 9.81607e+07, 1.83863e+06, 3.33922e+06, 1790.53, 7.9733, 0, 
66, 9.81327e+07, 1.86664e+06, 4.07854e+06, 2349.22, 10.7569, 0, 
67, 9.81047e+07, 1.89464e+06, 4.98156e+06, 3081.79, 14.4876, 0, 
68, 9.80767e+07, 1.92263e+06, 6.0845e+06, 4042.04, 19.5053, 0.0001, 
69, 9.80487e+07, 1.95062e+06, 7.43164e+06, 5300.84, 26.255, 0.00015, 
70, 9.80207e+07, 1.9786e+06, 9.07704e+06, 6951.64, 35.3271, 0.00025, 
71, 9.79927e+07, 2.00657e+06, 1.10867e+07, 9116.09, 47.4994, 0.0004, 
72, 9.79647e+07, 2.03453e+06, 1.35414e+07, 11952.4, 63.8608, 0.0005, 
73, 9.79367e+07, 2.06248e+06, 1.65395e+07, 15671.1, 85.7921, 0.0008, 
74, 9.79087e+07, 2.09043e+06, 2.02014e+07, 20545.1, 115.157, 0.00125, 
75, 9.78808e+07, 2.11837e+06, 2.4674e+07, 26933, 154.54, 0.0016, 
76, 9.78528e+07, 2.1463e+06, 3.01369e+07, 35304.4, 207.31, 0.0028, 
77, 9.78249e+07, 2.17422e+06, 3.68093e+07, 46274.3, 277.846, 0.00365, 
78, 9.7797e+07, 2.20213e+06, 4.4959e+07, 60651.5, 372.199, 0.00485, 
79, 9.7769e+07, 2.23003e+06, 5.4913e+07, 79491.5, 498.373, 0.00615, 
80, 9.77411e+07, 2.25792e+06, 6.70709e+07, 104178, 666.968, 0.00845, 
